result_id,analysis_id,analysis,analysis_status,method_family,method_id,method,observations,tap_count,collocation,prior_active,noise_percent,metric_group,quantity,metric,region,value,unit,reference,value_type,phase_convention,verification,source,notes
GP-0126,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,5.0,first_harmonic_v1,v,phase_deg,whole-domain,0.0803755656971274,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0127,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,near-cylinder,0.0046706110635725395,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0128,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,near-cylinder,0.016307059372919534,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0129,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,near-cylinder,0.004857340979345335,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0130,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,near-wake,0.12067955206046038,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0131,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,near-wake,0.5255844777819877,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0132,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,near-wake,0.1322804044730797,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0133,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,far-wake,0.23214519120485808,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0134,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,far-wake,1.8138600034255061,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0135,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,far-wake,0.7800987369265829,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0136,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,far-core,0.2786105090662828,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0137,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,far-core,1.8232706530594782,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0138,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,far-core,0.782755887549352,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0139,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,other,0.0008169409652854525,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0140,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,other,0.0030405224707164,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0141,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,other,0.0025273214314280633,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0142,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,u,relative_L2,whole-domain,0.16134848548475497,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0143,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,v,relative_L2,whole-domain,1.1686176338394092,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0144,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,field,p,relative_L2,whole-domain,0.1677522263049106,dimensionless,CFD,raw_metric,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0145,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,near-cylinder,0.009372864235589126,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0146,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,near-cylinder,1.0058689708257773,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0147,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,near-cylinder,0.9999915535786567,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0148,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,near-cylinder,-0.3447365197111041,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0149,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,near-wake,0.023814796218207847,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0150,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,near-wake,1.0093327590887435,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0151,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,near-wake,0.9997704365162482,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0152,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,near-wake,0.2326113726694596,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0153,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,far-wake,0.0711825134622147,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0154,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,far-wake,1.0094262625792738,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0155,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,far-wake,0.9975369663085097,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0156,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,far-wake,0.13504624497926454,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0157,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,far-core,0.07151594132137915,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0158,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,far-core,1.0094112982676136,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0159,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,far-core,0.9975132407129013,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0160,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,far-core,0.13550048935053263,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0161,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,other,0.008087176818442388,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0162,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,other,1.0057549285761829,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0163,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,other,0.9999903261729514,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0164,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,other,-0.20459475038601585,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0165,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,relative_L2,whole-domain,0.05994358366514486,dimensionless,CFD,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0166,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,amplitude_ratio,whole-domain,1.0093548966843782,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0167,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,correlation,whole-domain,0.9982672858643471,dimensionless,ideal 1,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0168,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,gappy_pod_rank6,Gappy POD (rank 6),32 cylinder pressure taps,32,n/a,False,10.0,first_harmonic_v1,v,phase_deg,whole-domain,0.16014880353860916,degrees,ideal phase 0 deg,raw_metric,common absolute-time fit; pairwise metric is time-origin invariant,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0169,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,near-cylinder,4.250014118625951e-05,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0170,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,near-cylinder,0.00010320176591458016,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0171,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,near-cylinder,7.816103639069395e-05,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0172,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,near-wake,0.004417604921299426,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0173,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,near-wake,0.018039759820491243,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0174,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,near-wake,0.003105521850640693,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0175,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,far-wake,0.00755709844144846,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0176,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,far-wake,0.04755120858031659,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0177,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,far-wake,0.02990815586833382,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0178,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,far-core,0.009074723406136796,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0179,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,far-core,0.047789729648096586,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0180,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,far-core,0.03001608107530103,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0181,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,other,3.0726222279987627e-06,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0182,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,v,relative_L2,other,9.790014165445795e-06,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0183,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,p,relative_L2,other,4.493602526798731e-05,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
GP-0184,GPOD,Gappy POD identifiability and noise,verified_in_sample_single_seed,Gappy POD,pod_projection,Rank-6 POD projection ceiling,exact coefficients (projection ceiling),,n/a,False,projection ceiling,pod_projection_field,u,relative_L2,whole-domain,0.0053950799407052365,dimensionless,CFD,projection_ceiling,not applicable,verified_in_sample,modes_experiment/gappy_pod_final/results/metrics.csv,Basis and reconstruction use the same 201 snapshots; this is an in-sample diagnostic. Noise levels use one shared-seed realisation.
